îNåéì˙,éûçè,ïiéø,â∑ìx1,â∑ìx2,â∑ìx3,îSìx,êÖà≥,ë˜ìx,â¡ë¨ìx,è∆éÀéûä‘,ìSï™,ÉiÉgÉäÉEÉÄ,écóØâñëfîZìx,é_ëfñOòaìx
2016/8/22,11:00,C,78.656,84.002,75.002,100,94,75,63,79.5,22.5,0.1,0,54.223
2016/8/22,12:00,C,78.854,86,73.004,94,91,75,61.2,79.5,11,0.27,0,66.435
2016/8/22,13:00,C,78.368,84.992,71.006,94,88,75,55.44,79.5,3.5,0.3,0,44.268
2016/8/22,14:00,C,77.72,84.992,71.006,94,83,75,55.44,79.5,0.5,0.27,0,29.35
2016/8/22,15:00,C,75.956,82.994,69.998,94,84,75,46.44,79.5,3.5,0.3,0,56.804
2016/8/22,16:00,C,75.974,82.994,71.006,94,92,75,59.4,79.5,3.5,0.14,0,30.159
2016/8/22,17:00,C,77.072,82.994,71.996,94,94,75,46.44,79.5,20.5,0.06,0,79.91
2016/8/22,18:00,C,77.216,82.994,73.004,88,97,75,25.92,79.5,2,0.04,0,48.225
2016/8/22,19:00,C,78.728,84.992,73.004,83,98,75,25.92,79.5,0,0,0,33.692
2016/8/22,20:00,C,79.43,84.992,73.004,79,99,75,31.32,79.5,1,0,0,69.791
2016/8/22,21:00,C,80.258,84.992,73.994,83,101,75,22.32,79.5,0,0,0,67.736
2016/8/22,22:00,B,80.852,82.994,78.008,83,101,75,31.32,79.5,0,0,0,58.072
2016/8/22,23:00,B,80.87,84.992,77,83,101,75,25.92,79.5,0,0,0,27.586
2016/8/23,0:00,B,79.952,84.992,73.004,94,101,40,22.32,79.5,0,0,0,35.291
2016/8/23,1:00,B,79.988,84.992,73.004,94,101,20,24.12,79.5,0,0,0,58.075
2016/8/23,2:00,B,79.286,84.002,73.004,94,101,20,22.32,79.5,0,0,0,42.863
2016/8/23,3:00,B,78.134,84.992,69.998,94,101,20,20.52,79.5,0,0,0,40.531
2016/8/23,4:00,B,77.774,82.994,69.998,94,102,20,20.52,79.5,0,0,0,50.961
2016/8/23,5:00,B,77.252,84.992,69.008,94,102,75,5.4,79.5,0,0,0,63.189
2016/8/23,6:00,B,77.27,84.992,69.998,100,103,75,7.56,79.5,0,0.06,0,58.094
2016/8/23,7:00,C,78.764,84.992,73.004,88,104,75,7.56,79.5,0,0.26,0,34.884
2016/8/23,8:00,B,80.636,84.992,77,83,104,75,3.6,79.5,0,0.67,0.3,37.961
2016/8/23,9:00,B,81.842,86,78.008,83,105,75,5.4,79.5,0,0.91,0.1,61.53
2016/8/23,10:00,B,83.444,89.006,78.8,83,105,75,24.12,79.3,0,0.94,0,60.552
2016/8/23,11:00,C,83.444,89.006,80.006,88,105,75,33.48,79.3,0,1.56,0.2,31.413
2016/8/23,12:00,C,84.092,89.996,78.8,79,105,75,37.08,79.3,0,0.98,0,70.035
2016/8/23,13:00,C,84.704,91.994,80.996,70,104,40,31.32,79.3,0.5,1.72,0.3,46.95
2016/8/23,14:00,B,84.902,87.998,80.996,70,104,20,29.52,79.3,0,2.11,0.5,57.171
2016/8/23,15:00,B,84.848,89.996,80.996,74,104,75,31.32,79.3,0,0.97,0.1,38.654
2016/8/23,16:00,B,84.074,87.998,80.996,74,104,75,24.12,79.3,0,0.71,0,71.626
2016/8/23,17:00,B,83.66,89.006,80.996,74,104,75,25.92,79.3,0,0.64,0.2,63.697
2016/8/23,18:00,C,82.184,84.002,80.006,83,104,75,25.92,79.3,0,0.2,0,56.193
2016/8/23,19:00,B,82.04,87.008,78.998,78,105,75,20.52,79.3,0,0.01,0,36.222
2016/8/23,20:00,B,80.69,82.994,77,78,105,75,18.36,79.3,0,0,0,42.299
2016/8/23,21:00,B,79.61,84.992,73.004,83,106,75,20.52,79.3,0,0,0,66.673
2016/8/23,22:00,C,78.044,82.994,73.004,83,107,75,5.4,79.3,0,0,0,44.045
2016/8/23,23:00,C,77.45,82.994,73.004,88,107,75,22.32,79.3,0,0,0,42.537
2016/8/24,0:00,C,77.144,82.994,73.994,88,107,75,12.96,79.3,0,0,0,35.075
2016/8/24,1:00,C,77.144,82.994,73.994,88,107,75,7.56,79.3,0,0,0,40.269
2016/8/24,2:00,B,76.964,82.994,73.994,88,106,40,3.6,79.3,0,0,0,59.828
2016/8/24,3:00,B,76.712,82.994,73.004,94,107,40,11.16,79.3,0,0,0,61.758
2016/8/24,4:00,B,76.532,82.994,73.004,94,107,75,14.76,79.3,0,0,0,70.641
2016/8/24,5:00,B,76.352,82.994,73.004,94,107,75,12.96,79.3,0,0,0,49.509
2016/8/24,6:00,B,76.658,82.994,73.004,94,108,75,16.56,79.3,0,0.05,0,52.303
2016/8/24,7:00,C,77.018,80.996,73.994,88,108,75,7.56,79.3,0,0.38,0,35.251
2016/8/24,8:00,C,78.944,84.992,73.004,88,109,75,7.56,79.3,0,0.57,0,52.293
2016/8/24,9:00,C,81.338,87.998,75.002,83,109,75,5.4,79.3,0,1.16,0.2,27.646
2016/8/24,10:00,C,82.832,91.004,77,83,109,40,7.56,79.1,0,1.17,0.1,52.098
2016/8/24,11:00,B,84.56,91.994,78.008,78,109,40,3.6,79.1,0,0.64,0,71.544
2016/8/24,12:00,C,85.478,91.994,80.006,79,108,40,5.4,79.1,0,1.83,0.4,36.612
2016/8/24,13:00,C,86.666,93.002,80.996,74,108,40,12.96,79.1,0,1.78,0.4,46.658
2016/8/24,14:00,C,85.244,93.992,78.008,78,107,75,24.12,79.1,0,0.44,0,63.151
2016/8/24,15:00,C,84.326,91.994,78.008,83,107,75,22.32,79.1,0,0.49,0,62.682
2016/8/24,16:00,C,82.94,89.006,77,83,107,40,14.76,79.1,0,1.03,0.4,67.2
2016/8/24,17:00,C,83.12,87.998,77,74,107,40,20.52,79.1,0,0.42,0.1,32.912
2016/8/24,18:00,B,83.03,87.008,80.006,74,107,40,22.32,79.1,0,0.24,0.3,72.102
2016/8/24,19:00,B,81.608,84.992,78.008,78,108,40,22.32,79.1,0,0.01,0,32.415
2016/8/24,20:00,B,81.014,87.008,77,78,109,40,18.36,79.1,0,0,0,37.461
2016/8/24,21:00,B,80.366,84.992,77,83,109,20,16.56,79.1,0,0,0,50.545
2016/8/24,22:00,B,79.862,84.992,77,94,109,20,14.76,79.1,0,0,0,46.711
2016/8/24,23:00,B,79.952,84.992,77,94,110,20,14.76,79.1,0,0,0,56.489
2016/8/25,0:00,B,79.646,84.992,77,94,110,20,14.76,79.1,0,0,0,46.064
2016/8/25,1:00,B,78.998,82.994,75.992,94,109,20,9.36,79.1,0,0,0,64.467
2016/8/25,2:00,B,78.098,82.994,73.994,94,109,20,12.96,79.1,0,0,0,69.628
2016/8/25,3:00,B,77.954,82.994,73.994,94,109,20,9.36,79.1,0,0,0,32.065
2016/8/25,4:00,B,77.828,82.994,75.002,94,109,20,1.8,79.1,0,0,0,42.372
2016/8/25,5:00,B,77.288,82.994,75.002,100,109,20,7.56,79.1,0,0,0,50.271
2016/8/25,6:00,B,77.684,82.994,75.002,100,109,20,5.4,79.1,0,0.13,0.3,68.487
2016/8/25,7:00,B,80.096,86,75.002,88,109,20,1.8,79.1,0,0.75,1,43.843
2016/8/25,8:00,B,81.5,87.008,75.992,94,109,20,7.56,79.1,0,1.44,1,39.32
2016/8/25,9:00,B,83.786,91.004,75.992,88,109,20,11.16,79.1,0,2.1,1,50.854
2016/8/25,10:00,C,85.352,91.004,80.996,83,109,20,11.16,78.9,0,2.66,1,34.489
2016/8/25,11:00,C,86.558,91.994,80.996,83,109,20,11.16,78.9,0,2.95,1,18.098
2016/8/25,12:00,C,87.782,93.002,80.996,70,108,20,9.36,78.9,0,3.2,1,43.341
2016/8/25,13:00,B,88.484,93.002,80.996,70,108,20,14.76,78.9,0,3.15,1,48.646
2016/8/25,14:00,B,89.24,98.996,80.996,66,107,20,16.56,78.9,0,2.8,1,68.71
2016/8/25,15:00,B,89.924,98.996,80.996,66,106,40,22.32,78.9,0,2.36,1,30.457
2016/8/25,16:00,B,88.736,96.008,82.994,66,106,40,22.32,78.9,0,1.72,1,54.604
2016/8/25,17:00,B,86.378,91.994,80.996,70,106,40,22.32,78.9,0,0.98,1,44.565
2016/8/25,18:00,B,85.172,89.996,80.996,66,106,40,20.52,78.9,0,0.25,0.6,48.139
2016/8/25,19:00,B,83.408,89.006,80.996,66,106,75,18.36,78.9,0,0.01,0,50.666
2016/8/25,20:00,B,82.112,87.998,75.992,74,107,20,22.32,78.9,0,0,0,80.843
2016/8/25,21:00,B,81.05,84.992,75.992,78,108,20,18.36,78.9,0,0,0,51.75
2016/8/25,22:00,B,80.294,84.992,75.992,83,107,20,20.52,78.9,0,0,0,34.838
2016/8/25,23:00,B,79.79,84.992,75.992,83,107,20,16.56,78.9,0,0,0,56.426
2016/8/26,0:00,B,79.358,84.992,75.002,88,107,20,11.16,78.9,0,0,0,47.886
2016/8/26,1:00,B,78.944,82.994,75.992,88,106,20,9.36,78.9,0,0,0,47.16
2016/8/26,2:00,B,78.692,84.992,75.002,94,105,20,11.16,78.9,0,0,0,38.288
2016/8/26,3:00,B,77.63,82.994,73.994,94,106,20,7.56,78.9,0,0,0,59.387
2016/8/26,4:00,B,77.558,84.002,73.994,100,105,20,5.4,78.9,0,0,0,63.284
2016/8/26,5:00,B,77.09,84.002,73.994,94,106,20,5.4,78.9,0,0,0,35.88
2016/8/26,6:00,B,77.324,82.994,73.994,100,106,20,3.6,78.9,0,0.14,0.3,67.881
2016/8/26,7:00,B,79.862,87.008,75.002,94,106,20,3.6,78.9,0,0.68,0.8,44.492
2016/8/26,8:00,B,82.562,87.998,77,88,106,20,7.56,78.9,0,0.79,0.5,21.548
2016/8/26,9:00,B,84.344,91.994,80.006,88,105,40,12.96,78.9,0,1.35,0.5,58.144
2016/8/26,10:00,B,85.892,89.996,80.996,83,105,20,11.16,78.7,0,0.99,0.2,52.088
2016/8/26,11:00,B,87.62,96.998,80.996,79,105,20,14.76,78.7,0,3.07,1,39.837
2016/8/26,12:00,B,88.61,98.006,80.996,74,104,20,14.76,78.7,0,3.15,1,19.713
2016/8/26,13:00,B,88.736,96.008,80.006,55,103,20,20.52,78.7,0,3.16,1,68.807
2016/8/26,14:00,B,89.312,96.998,80.996,59,103,20,20.52,78.7,0,2.82,1,24.411
2016/8/26,15:00,B,89.888,98.006,80.996,59,102,20,24.12,78.7,0,2.36,1,76.336
2016/8/26,16:00,B,89.978,96.998,82.994,59,102,20,29.52,78.7,0,1.73,1,41.457
2016/8/26,17:00,B,87.782,93.002,84.992,62,102,20,27.72,78.7,0,1.04,1,36.315
2016/8/26,18:00,B,85.136,87.998,80.996,66,102,20,29.52,78.7,0,0.32,0.9,39.961
2016/8/26,19:00,B,83.714,87.008,80.996,74,103,20,27.72,78.7,0,0.01,0,81.204
2016/8/26,20:00,B,82.724,87.008,80.006,83,103,20,24.12,78.7,0,0,0,58.816
2016/8/26,21:00,B,82.13,84.002,80.006,83,104,20,24.12,78.7,0,0,0,74.871
2016/8/26,22:00,B,81.518,84.992,78.008,88,104,20,22.32,78.7,0,0,0,45.798
2016/8/26,23:00,B,81.842,87.008,78.008,88,103,20,18.36,78.7,0,0,0,43.848
2016/8/27,0:00,B,81.428,86,78.008,88,103,20,20.52,78.7,0,0,0,68.825
2016/8/27,1:00,B,80.87,84.992,78.008,88,103,20,16.56,78.7,0,0,0,42.579
2016/8/27,2:00,B,80.744,86,77,88,103,20,14.76,78.7,0,0,0,66.724
2016/8/27,3:00,B,79.898,84.992,77,94,103,20,9.36,78.7,0,0,0,56.661
2016/8/27,4:00,B,79.196,84.992,75.992,94,103,20,12.96,78.7,0,0,0,51.557
2016/8/27,5:00,B,78.62,80.996,75.992,100,103,20,7.56,78.7,0,0,0,72.125
2016/8/27,6:00,C,78.584,84.002,75.002,100,104,20,11.16,78.7,0,0.15,0,26.695
2016/8/27,7:00,C,79.052,84.992,73.004,94,104,40,16.56,78.7,0,0.48,0,58.229
2016/8/27,8:00,C,79.682,86,73.004,88,104,75,29.52,78.7,0,0.31,0,66.492
2016/8/27,9:00,C,78.926,84.992,73.004,88,105,75,35.28,78.7,0,0.26,0,29.254
2016/8/27,10:00,C,79.07,86,73.004,83,105,75,31.32,78.5,0,0.4,0,40.449
2016/8/27,11:00,C,78.152,84.992,73.004,78,105,75,33.48,78.5,0,0.59,0,53.097
2016/8/27,12:00,C,77.144,82.004,73.004,83,105,75,35.28,78.5,0,0.23,0,59.98
2016/8/27,13:00,C,76.118,80.996,71.006,88,105,75,35.28,78.5,0,0.2,0,43.725
2016/8/27,14:00,C,75.614,80.996,71.006,83,104,75,33.48,78.5,0,0.2,0,53.231
2016/8/27,15:00,C,75.29,80.996,71.006,83,104,75,31.32,78.5,1.5,0.31,0,52.891
2016/8/27,16:00,C,74.588,80.996,71.006,88,104,75,25.92,78.5,0.5,0.12,0,63.23
2016/8/27,17:00,C,74.12,80.996,71.006,88,105,75,33.48,78.5,0,0.08,0,62.79
2016/8/27,18:00,C,73.832,80.996,71.006,88,105,75,25.92,78.5,0,0.02,0,59.935
2016/8/27,19:00,C,72.716,78.008,69.008,88,105,75,27.72,78.5,0,0,0,48.198
2016/8/27,20:00,C,72.338,77,69.008,88,106,75,27.72,78.5,0,0,0,35.553
2016/8/27,21:00,C,72.05,77,69.008,88,106,75,27.72,78.5,0,0,0,28.535
2016/8/27,22:00,C,71.672,75.992,69.008,83,106,75,22.32,78.5,0,0,0,46.569
2016/8/27,23:00,C,71.042,75.992,68,88,106,75,20.52,78.5,0,0,0,61.001
2016/8/28,0:00,C,70.826,75.992,68,88,106,75,22.32,78.5,0,0,0,58.36
2016/8/28,1:00,C,70.646,75.992,68,88,105,75,22.32,78.5,0,0,0,61.925
2016/8/28,2:00,C,69.836,75.002,62.996,83,105,75,24.12,78.5,0,0,0,43.033
2016/8/28,3:00,C,70.034,75.002,66.992,83,105,75,22.32,78.5,0,0,0,53.703
2016/8/28,4:00,C,69.476,75.002,62.996,88,105,75,24.12,78.5,0,0,0,46.228
2016/8/28,5:00,B,69.98,75.002,68,88,105,75,24.12,78.5,0,0,0,41.425
2016/8/28,6:00,C,70.034,75.002,66.992,88,105,75,16.56,78.5,0,0.01,0,37.447
2016/8/28,7:00,C,70.268,75.002,68,88,105,75,22.32,78.5,0,0.07,0,42.974
2016/8/28,8:00,C,70.88,75.992,68,88,105,75,24.12,78.5,0,0.14,0,37.602
2016/8/28,9:00,C,71.366,77,68,88,105,75,25.92,78.5,0,0.27,0,16.15
2016/8/28,10:00,C,71.762,78.008,69.008,94,105,75,20.52,78.3,0,0.37,0,45.282
2016/8/28,11:00,C,72.572,78.008,69.008,83,105,75,18.36,78.3,0,0.52,0,44.836
2016/8/28,12:00,C,73.85,78.008,69.8,83,104,75,18.36,78.3,0,0.69,0,34.64
2016/8/28,13:00,C,74.804,80.996,71.006,83,103,75,16.56,78.3,0,0.57,0,56.259
2016/8/28,14:00,C,75.254,80.996,71.006,83,102,75,20.52,78.3,0,0.63,0,47.642
2016/8/28,15:00,B,75.686,80.006,71.6,88,102,75,20.52,78.3,0,0.59,0,72.234
2016/8/28,16:00,B,75.704,80.996,73.004,88,101,75,33.48,78.3,0,0.22,0,63.518
2016/8/28,17:00,B,75.218,80.996,71.006,88,101,75,31.32,78.3,0,0.17,0,76.014
2016/8/28,18:00,C,74.48,80.996,71.006,88,101,75,27.72,78.3,0,0.05,0,67.515
2016/8/28,19:00,C,73.508,80.996,69.008,88,101,75,31.32,78.3,0,0,0,42.109
2016/8/28,20:00,C,72.896,78.998,71.006,94,101,75,25.92,78.3,1,0,0,60.919
2016/8/28,21:00,C,72.752,78.008,71.006,94,101,75,24.12,78.3,0,0,0,58.585
2016/8/28,22:00,C,72.644,78.008,69.998,94,100,75,22.32,78.3,0.5,0,0,54.97
2016/8/28,23:00,C,72.698,77,69.998,94,100,75,18.36,78.3,0,0,0,48.072
2016/8/29,0:00,C,72.86,77,71.006,94,99,75,22.32,78.3,0.5,0,0,41.926
2016/8/29,1:00,C,73.148,80.996,69.008,100,98,75,27.72,78.3,0,0,0,53.656
2016/8/29,2:00,C,73.202,80.996,69.008,100,97,75,25.92,78.3,1,0,0,42.548
2016/8/29,3:00,C,73.13,80.996,66.002,94,97,75,24.12,78.3,0,0,0,33.106
2016/8/29,4:00,C,73.418,80.996,69.8,94,96,75,27.72,78.3,0,0,0,47.325
2016/8/29,5:00,C,73.328,80.996,66.002,100,96,75,24.12,78.3,1,0,0,63.514
2016/8/29,6:00,C,74.21,80.996,69.998,100,96,75,24.12,78.3,2.5,0.02,0,44.022
2016/8/29,7:00,C,74.264,80.996,66.992,100,95,75,24.12,78.3,1.5,0.11,0,46.724
2016/8/29,8:00,C,76.262,84.002,71.006,94,95,75,27.72,78.3,2.5,0.32,0,30.191
2016/8/29,9:00,C,77.36,84.992,71.996,94,95,40,29.52,78.3,1,0.61,0,50.271
2016/8/29,10:00,C,78.062,82.994,73.994,94,95,75,25.92,78,0,1.2,0.1,48.037
2016/8/29,11:00,C,80.24,86,75.992,88,94,75,25.92,78,0,1.38,0.2,41.567
2016/8/29,12:00,C,80.69,84.992,77,79,93,40,25.92,78,3.5,1.34,0.1,54.823
2016/8/29,13:00,C,82.04,86,78.8,83,92,20,24.12,78,0,1.61,0.1,48.942
2016/8/29,14:00,C,82.976,86,78.8,83,91,40,31.32,78,0,1.89,0.4,54.68
2016/8/29,15:00,C,84.038,87.998,78.008,79,90,40,20.52,78,0,1.42,0.4,40.216
2016/8/29,16:00,C,85.334,91.994,80.006,79,90,20,18.36,78,0,1.52,0.8,69.856
2016/8/29,17:00,C,84.47,89.996,80.006,74,89,75,25.92,78,0,0.77,0.5,51.669
2016/8/29,18:00,C,82.922,87.008,80.006,83,90,75,31.32,78,0,0.09,0,21.076
2016/8/29,19:00,C,80.744,86,78.008,88,90,75,31.32,78,0.5,0,0,45.615
2016/8/29,20:00,C,79.574,82.004,77,88,89,75,33.48,78,0,0,0,27.816
2016/8/29,21:00,C,78.926,84.002,75.002,88,89,75,31.32,78,1,0,0,31.901
2016/8/29,22:00,C,78.098,82.004,75.002,94,88,75,33.48,78,0.5,0,0,67.448
2016/8/29,23:00,C,78.494,84.002,75.002,94,87,75,31.32,78,0,0,0,53.175
2016/8/30,0:00,C,78.53,82.994,73.994,88,87,75,33.48,78,1,0,0,36.139
2016/8/30,1:00,C,77.9,82.994,73.994,94,86,75,37.08,78,9.5,0,0,23.375
2016/8/30,2:00,C,77.738,82.994,73.004,100,85,75,27.72,78,9,0,0,74.944
2016/8/30,3:00,C,77.648,82.004,73.004,94,85,75,35.28,78,0,0,0,56.664
2016/8/30,4:00,C,77.936,82.004,73.004,88,84,75,38.88,78,1.5,0,0,59.603
2016/8/30,5:00,C,77.594,82.004,73.004,94,84,75,40.68,78,9,0,0,40.968
2016/8/30,6:00,C,77.414,80.996,75.002,94,83,75,35.28,78,5.5,0.01,0,53.078
2016/8/30,7:00,C,77.144,82.004,73.004,94,83,75,33.48,78,1.5,0.1,0,71.66
2016/8/30,8:00,C,76.964,80.996,75.002,94,82,75,27.72,78,1,0.16,0,43.245
2016/8/30,9:00,C,77.432,82.004,73.004,94,82,75,25.92,78,3.5,0.31,0,66.161
2016/8/30,10:00,C,78.386,82.994,73.994,88,82,75,25.92,77.8,0,0.98,0,65.47
2016/8/30,11:00,C,79.52,84.992,75.002,88,82,75,22.32,77.8,0,1.11,0,75.884
2016/8/30,12:00,B,80.906,84.992,77,78,81,75,27.72,77.8,0,2.21,0.3,48.345
2016/8/30,13:00,B,82.13,86,78.008,66,82,75,25.92,77.8,0,1.23,0,60.31
2016/8/30,14:00,C,81.356,87.998,77,78,82,75,25.92,77.8,0,0.61,0,43.913
2016/8/30,15:00,C,80.402,84.992,77,88,82,75,25.92,77.8,0,1.16,0.2,54.171
2016/8/30,16:00,C,79.79,84.992,75.002,88,83,75,35.28,77.8,0,0.37,0,47.148
2016/8/30,17:00,C,78.134,84.992,71.996,88,84,75,18.36,77.8,0,0.34,0,53.92
2016/8/30,18:00,B,78.152,84.992,73.004,65,84,40,22.32,77.8,0,0.1,0.1,62.934
2016/8/30,19:00,B,76.946,80.996,71.996,61,86,40,29.52,77.8,0,0,0,65.744
2016/8/30,20:00,B,77.126,80.996,73.004,65,88,20,27.72,77.8,0,0,0,58.936
2016/8/30,21:00,B,76.568,80.996,73.004,61,89,20,29.52,77.8,0,0,0,52.487
2016/8/30,22:00,C,76.298,80.996,73.004,61,90,20,37.08,77.8,0,0,0,44.834
2016/8/30,23:00,B,76.1,80.996,71.996,57,91,20,33.48,77.8,0,0,0,50.551
2016/8/31,0:00,B,75.506,80.996,71.006,61,93,20,33.48,77.8,0,0,0,38.407
2016/8/31,1:00,B,74.984,80.996,69.008,54,93,20,27.72,77.8,0,0,0,45.429
2016/8/31,2:00,B,74.894,80.996,68,54,93,20,33.48,77.8,0,0,0,38.025
2016/8/31,3:00,B,74.228,80.996,68,57,95,20,33.48,77.8,0,0,0,42.322
2016/8/31,4:00,B,73.886,80.996,68,65,95,20,22.32,77.8,0,0,0,42.474
2016/8/31,5:00,B,73.652,80.996,66.992,65,96,20,33.48,77.8,0,0,0,53.749
2016/8/31,6:00,C,73.85,80.996,66.002,69,97,20,24.12,77.8,0,0.11,0.3,80.782
2016/8/31,7:00,B,77.774,82.004,66.992,69,98,20,20.52,77.8,0,0.69,1,51.886
2016/8/31,8:00,B,81.338,84.992,75.002,65,98,20,24.12,77.8,0,1.4,1,63.27
2016/8/31,9:00,B,82.832,87.998,73.4,62,99,20,31.32,77.8,0,1.98,1,62.876
2016/8/31,10:00,B,84.146,89.996,77,55,100,20,31.32,77.6,0,2.62,1,53.001
2016/8/31,11:00,B,85.784,91.994,80.996,58,100,20,27.72,77.6,0,2.82,0.9,52.158
2016/8/31,12:00,B,86.972,89.006,84.2,58,100,20,37.08,77.6,0,2.25,0.6,48.58
2016/8/31,13:00,B,87.728,91.994,84.002,58,100,20,42.48,77.6,0,2.39,0.7,63.693
2016/8/31,14:00,B,87.89,93.002,84.002,55,100,20,44.28,77.6,0,2.64,0.9,20.528
2016/8/31,15:00,B,87.548,91.994,84.002,55,100,20,46.44,77.6,0,2.35,1,27.921
2016/8/31,16:00,B,86.306,91.004,80.996,55,100,20,42.48,77.6,0,1.7,1,37.088
2016/8/31,17:00,B,84.884,89.006,80.996,62,101,20,37.08,77.6,0,0.96,1,43.858
2016/8/31,18:00,B,82.688,87.008,80.996,61,101,20,31.32,77.6,0,0.29,0.9,65.263
2016/8/31,19:00,B,80.816,82.004,78.998,69,102,20,31.32,77.6,0,0,0,25.031
2016/8/31,20:00,A,79.736,84.002,77,65,103,0,24.12,77.6,0,0,0,47.01
2016/8/31,21:00,A,79.178,82.994,75.992,65,104,0,24.12,77.6,0,0,0,23.603
2016/8/31,22:00,A,78.908,80.6,77,65,104,0,25.92,77.6,0,0,0,47.228
2016/8/31,23:00,A,77.936,82.004,73.004,65,104,0,24.12,77.6,0,0,0,41.113
2016/9/1,0:00,A,77.378,82.004,73.004,69,104,0,27.72,77.6,0,0,0,63.227
2016/9/1,1:00,A,77.09,80.996,73.004,69,104,0,22.32,77.6,0,0,0,45.834
2016/9/1,2:00,A,76.334,80.996,71.006,69,104,0,27.72,77.6,0,0,0,45.277
2016/9/1,3:00,A,75.632,80.996,68,69,105,0,24.12,77.6,0,0,0,71.055
2016/9/1,4:00,A,74.642,80.996,66.002,69,105,0,12.96,77.6,0,0,0,39.854
2016/9/1,5:00,A,73.994,80.996,66.992,69,106,0,20.52,77.6,0,0,0,51.185
2016/9/1,6:00,A,73.418,80.006,66.002,73,106,0,9.36,77.6,0,0.09,0.3,58.925
2016/9/1,7:00,B,75.848,82.994,68,69,107,20,5.4,77.6,0,0.72,1,53.175
2016/9/1,8:00,B,78.224,84.992,71.006,65,108,75,9.36,77.6,0,1.31,1,28.819
2016/9/1,9:00,B,82.562,89.006,75.992,61,108,40,12.96,77.6,0,2.07,1,76.092
2016/9/1,10:00,B,84.794,91.004,80.006,58,108,20,9.36,77.4,0,2.55,1,58.226
2016/9/1,11:00,B,86.666,93.992,80.6,66,108,20,18.36,77.4,0,2.99,1,37.874
2016/9/1,12:00,B,87.818,93.002,82.4,66,108,75,22.32,77.4,0,2.92,1,25.84
2016/9/1,13:00,B,88.448,96.998,80.996,62,108,40,25.92,77.4,0,2.95,0.9,33.428
2016/9/1,14:00,B,89.078,96.998,84.2,62,107,20,29.52,77.4,0,2.44,0.9,52.745
2016/9/1,15:00,B,88.232,98.006,84.992,62,108,20,31.32,77.4,0,2.1,1,34.559
2016/9/1,16:00,B,87.17,93.992,82.994,62,108,75,24.12,77.4,0,0.97,0.5,67.778
2016/9/1,17:00,B,86.108,93.002,82.994,62,108,75,18.36,77.4,0,0.41,0.1,54.96
2016/9/1,18:00,B,84.074,87.998,80.996,66,108,75,18.36,77.4,0,0.24,0.4,29.17
2016/9/1,19:00,B,81.95,84.002,80.006,69,109,75,18.36,77.4,0,0,0,33.932
2016/9/1,20:00,B,80.654,82.994,77,78,110,75,16.56,77.4,0,0,0,58.19
2016/9/1,21:00,B,80.69,82.994,77,74,110,40,11.16,77.4,0,0,0,43.699
2016/9/1,22:00,A,79.79,84.992,75.002,78,110,0,9.36,77.4,0,0,0,54.248
2016/9/1,23:00,A,78.818,82.004,75.002,78,110,0,9.36,77.4,0,0,0,41.081
2016/9/2,0:00,B,77.684,80.996,73.994,83,111,20,9.36,77.4,0,0,0,50.347
2016/9/2,1:00,B,76.712,80.006,73.004,78,111,20,5.4,77.4,0,0,0,61.498
2016/9/2,2:00,A,76.046,78.998,73.004,83,111,0,5.4,77.4,0,0,0,34.573
2016/9/2,3:00,B,75.29,78.008,73.004,94,111,40,1.8,77.4,0,0,0,35.387
2016/9/2,4:00,B,74.588,78.008,71.006,94,111,20,7.56,77.4,0,0,0,24.636
2016/9/2,5:00,B,73.922,77,71.006,94,111,40,9.36,77.4,0,0,0,55.832
2016/9/2,6:00,B,73.94,77,71.006,94,112,40,9.36,77.4,0,0.08,0.2,27.69
2016/9/2,7:00,B,75.632,80.006,71.006,83,112,20,11.16,77.4,0,0.58,1,55.782
2016/9/2,8:00,A,79.34,84.992,73.994,78,112,0,14.76,77.4,0,1.3,1,27.548
2016/9/2,9:00,B,81.536,87.998,75.992,83,113,20,18.36,77.4,0,1.97,1,58.354
2016/9/2,10:00,B,83.498,89.996,78.008,88,113,40,20.52,77.2,0,2.4,0.9,53.829
2016/9/2,11:00,B,85.082,91.994,78.008,83,113,20,12.96,77.2,0,2.25,0.6,43.147
2016/9/2,12:00,B,86.486,91.994,80.006,83,112,20,5.4,77.2,0,1.36,0.2,42.117
2016/9/2,13:00,B,87.782,95,84.002,74,112,20,5.4,77.2,0,0.78,0,67.452
2016/9/2,14:00,B,88.43,96.998,80.996,74,111,20,5.4,77.2,0,0.69,0,58.259
2016/9/2,15:00,B,89.078,96.008,84.992,74,111,20,9.36,77.2,0,0.47,0,39.996
2016/9/2,16:00,B,87.224,91.004,84.002,79,111,75,14.76,77.2,0,0.37,0,49.231
2016/9/2,17:00,C,85.496,91.004,80.996,74,111,40,18.36,77.2,0,0.26,0,53.534
2016/9/2,18:00,B,83.498,86,82.004,78,112,20,16.56,77.2,0,0.05,0,46.634
2016/9/2,19:00,B,81.752,86,78.998,83,112,40,16.56,77.2,0,0,0,33.497
2016/9/2,20:00,B,80.618,82.004,78.008,88,113,20,16.56,77.2,0,0,0,49.902
2016/9/2,21:00,B,79.664,84.992,75.992,94,113,75,18.36,77.2,0,0,0,44.776
2016/9/2,22:00,B,78.926,80.996,77,88,113,20,20.52,77.2,0,0,0,62.119
2016/9/2,23:00,B,78.548,80.006,75.992,88,114,75,18.36,77.2,0,0,0,64.446
